#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NC_003210.1",255800,256498,"+",987220,"ispD","lmo0235","NP_463766.1",232,"2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase"
"chromosome","NC_003210.1",256491,256964,"+",987228,"ispF","lmo0236","NP_463767.1",157,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase"
"chromosome","NC_003210.1",256983,258458,"+",987229,"gltX","lmo0237","NP_463768.1",491,"glutamyl-tRNA synthetase"
"chromosome","NC_003210.1",258856,259470,"+",987230,"cysE","lmo0238","NP_463769.1",204,"serine O-acetyltransferase"
"chromosome","NC_003210.1",259477,260892,"+",987258,"cysS","lmo0239","NP_463770.1",471,"cysteinyl-tRNA synthetase"
"chromosome","NC_003210.1",260896,261306,"+",987262,,"lmo0240","NP_463771.1",136,"hypothetical protein lmo0240"
"chromosome","NC_003210.1",261306,262061,"+",987267,,"lmo0241","NP_463772.1",251,"hypothetical protein lmo0241"
"chromosome","NC_003210.1",262064,262576,"+",987272,,"lmo0242","NP_463773.1",170,"hypothetical protein lmo0242"
"chromosome","NC_003210.1",262657,263262,"+",987276,"sigH","lmo0243","NP_463774.1",201,"RNA polymerase factor sigma-70"
"chromosome","NC_003210.1",263366,263515,"+",987282,"rpmG","lmo0244","NP_463775.1",49,"50S ribosomal protein L33 type II"
"chromosome","NC_003210.1",263535,263714,"+",987283,"secE","lmo0245","NP_463776.1",59,"preprotein translocase subunit SecE"
"chromosome","NC_003210.1",263844,264377,"+",987288,"nusG","lmo0246","NP_463777.1",177,"transcription antitermination protein NusG"
"chromosome","NC_003210.1",264432,264902,"+",987292,,"lmo0247","NP_463778.1",156,"hypothetical protein lmo0247"
"chromosome","NC_003210.1",265029,265454,"+",987298,"rplK","lmo0248","NP_463779.1",141,"50S ribosomal protein L11"
"chromosome","NC_003210.1",265494,266183,"+",987301,"rplA","lmo0249","NP_463780.1",229,"50S ribosomal protein L1"
"chromosome","NC_003210.1",266431,266931,"+",987306,"rplJ","lmo0250","NP_463781.1",166,"50S ribosomal protein L10"
"chromosome","NC_003210.1",267010,267372,"+",987315,"rplL","lmo0251","NP_463782.1",120,"50S ribosomal protein L7/L12"
"chromosome","NC_003210.1",267530,267916,"+",987321,,"lmo0252","NP_463783.1",128,"penicilinase repressor"
"chromosome","NC_003210.1",267909,268949,"+",987325,,"lmo0253","NP_463784.1",346,"penicillinase antirepressor"
"chromosome","NC_003210.1",269067,269729,"+",987329,,"lmo0254","NP_463785.1",220,"hypothetical protein lmo0254"
"chromosome","NC_003210.1",269754,270257,"+",987335,,"lmo0255","NP_463786.1",167,"hypothetical protein lmo0255"
"chromosome","NC_003210.1",270372,270977,"+",987337,,"lmo0256","NP_463787.1",201,"hypothetical protein lmo0256"
"chromosome","NC_003210.1",271324,272502,"+",987339,,"lmo0257","NP_463788.1",392,"hypothetical protein lmo0257"
"chromosome","NC_003210.1",273003,276557,"+",987342,"rpoB","lmo0258","NP_463789.1",1184,"DNA-directed RNA polymerase subunit beta"
"chromosome","NC_003210.1",276728,280333,"+",987344,"rpoC","lmo0259","NP_463790.1",1201,"DNA-directed RNA polymerase subunit beta\\'"
"chromosome","NC_003210.1",280410,280955,"+",987345,,"lmo0260","NP_463791.1",181,"hypothetical protein lmo0260"
"chromosome","NC_003210.1",281021,282481,"+",987346,,"lmo0261","NP_463792.1",486,"phospho-beta-glucosidase"
"chromosome","NC_003210.1",282755,284227,"+",987350,"inlG","lmo0262","NP_463793.1",490,"internalin G"
"chromosome","NC_003210.1",284365,286011,"+",987355,"inlH","lmo0263","NP_463794.1",548,"internalin H"
"chromosome","NC_003210.1",286219,287718,"+",987358,"inlE","lmo0264","NP_463795.1",499,"internalin E"
"chromosome","NC_003210.1",287853,288992,"+",987360,,"lmo0265","NP_463796.1",379,"succinyl-diaminopimelate desuccinylase"
"chromosome","NC_003210.1",289139,289555,"+",987368,,"lmo0266","NP_463797.1",138,"transcriptional regulator"
"chromosome","NC_003210.1",289562,290521,"+",987388,,"lmo0267","NP_463798.1",319,"hypothetical protein lmo0267"
"chromosome","NC_003210.1",290593,291228,"+",987396,,"lmo0268","NP_463799.1",211,"phosphoglycerate mutase"
"chromosome","NC_003210.1",291312,293198,"+",987397,,"lmo0269","NP_463800.1",628,"transporter"
"chromosome","NC_003210.1",293212,293841,"-",987398,,"lmo0270","NP_463801.1",209,"hypothetical protein lmo0270"
"chromosome","NC_003210.1",293845,295281,"-",987399,,"lmo0271","NP_463802.1",478,"phospho-beta-glucosidase"
"chromosome","NC_003210.1",295401,296213,"-",987400,,"lmo0272","NP_463803.1",270,"hypothetical protein lmo0272"
"chromosome","NC_003210.1",296349,296852,"+",987401,,"lmo0273","NP_463804.1",167,"hypothetical protein lmo0273"
"chromosome","NC_003210.1",296889,297551,"-",987410,,"lmo0274","NP_463805.1",220,"hypothetical protein lmo0274"
"chromosome","NC_003210.1",297810,298652,"-",987414,,"lmo0275","NP_463806.1",280,"hypothetical protein lmo0275"
"chromosome","NC_003210.1",298669,299490,"-",987415,,"lmo0276","NP_463807.1",273,"hypothetical protein lmo0276"
"chromosome","NC_003210.1",299607,300578,"+",987427,,"lmo0277","NP_463808.1",323,"oxidoreductase"
"chromosome","NC_003210.1",300617,301717,"-",987432,,"lmo0278","NP_463809.1",366,"sugar ABC transporter ATP-binding protein"
"chromosome","NC_003210.1",302008,304140,"+",987434,,"lmo0279","NP_463810.1",710,"anaerobic ribonucleoside triphosphate reductase"
"chromosome","NC_003210.1",304133,304684,"+",987436,,"lmo0280","NP_463811.1",183,"anaerobic ribonucleotide reductase activator protein"
"chromosome","NC_003210.1",304942,305613,"-",987437,,"lmo0281","NP_463812.1",223,"hypothetical protein lmo0281"
"chromosome","NC_003210.1",305775,306554,"-",987439,,"lmo0282","NP_463813.1",259,"hypothetical protein lmo0282"
"chromosome","NC_003210.1",306644,307306,"-",987440,,"lmo0283","NP_463814.1",220,"ABC transporter permease"
"chromosome","NC_003210.1",307303,308319,"-",987441,,"lmo0284","NP_463815.1",338,"ABC transporter ATP-binding protein"
"chromosome","NC_003210.1",308334,309155,"-",987445,,"lmo0285","NP_463816.1",273,"lipoprotein"
"chromosome","NC_003210.1",309538,310719,"+",987447,,"lmo0286","NP_463817.1",393,"aminotransferase"
"chromosome","NC_003210.1",310932,311645,"+",987448,,"lmo0287","NP_463818.1",237,"two-component response regulator"
"chromosome","NC_003210.1",311830,313662,"+",987449,,"lmo0288","NP_463819.1",610,"two-component sensor histidine kinase"
"chromosome","NC_003210.1",313659,314981,"+",987451,,"lmo0289","NP_463820.1",440,"hypothetical protein lmo0289"
"chromosome","NC_003210.1",314984,315823,"+",987453,,"lmo0290","NP_463821.1",279,"hypothetical protein lmo0290"
"chromosome","NC_003210.1",315945,316775,"+",987454,,"lmo0291","NP_463822.1",276,"hypothetical protein lmo0291"
"chromosome","NC_003210.1",316873,318375,"+",987455,,"lmo0292","NP_463823.1",500,"heat-shock protein htrA serine protease"
"chromosome","NC_003210.1",319049,319528,"+",987456,,"lmo0293","NP_463824.1",159,"rRNA large subunit methyltransferase"
"chromosome","NC_003210.1",319560,320423,"-",987457,,"lmo0294","NP_463825.1",287,"LysR family transcriptional regulator"
"chromosome","NC_003210.1",320542,321279,"+",987458,,"lmo0295","NP_463826.1",245,"FMN-containing NADPH-linked nitro/flavin reductase"
"chromosome","NC_003210.1",321490,322128,"+",987461,,"lmo0296","NP_463827.1",212,"hypothetical protein lmo0296"
"chromosome","NC_003210.1",322134,324005,"-",987506,,"lmo0297","NP_463828.1",623,"transcriptional antiterminator BglG"
"chromosome","NC_003210.1",324104,325417,"-",987507,,"lmo0298","NP_463829.1",437,"PTS beta-glucoside transporter subunit IIC"
"chromosome","NC_003210.1",325422,325712,"-",987508,,"lmo0299","NP_463830.1",96,"PTS beta-glucoside transporter subunit IIB"
"chromosome","NC_003210.1",325729,327120,"-",987510,,"lmo0300","NP_463831.1",463,"phospho-beta-galactosidase"
"chromosome","NC_003210.1",327113,327454,"-",987511,,"lmo0301","NP_463832.1",113,"PTS beta-glucoside transporter subunit IIA"
"chromosome","NC_003210.1",327621,327905,"+",987513,,"lmo0302","NP_463833.1",94,"hypothetical protein lmo0302"
"chromosome","NC_003210.1",327941,328495,"+",987514,,"lmo0303","NP_463834.1",184,"putaive secreted, lysin rich protein"
"chromosome","NC_003210.1",328701,329966,"+",987515,,"lmo0304","NP_463835.1",421,"hypothetical protein lmo0304"
"chromosome","NC_003210.1",329923,330999,"+",987517,,"lmo0305","NP_463836.1",358,"L-allo-threonine aldolase"
"chromosome","NC_003210.1",331063,331446,"-",987520,,"lmo0306","NP_463837.1",127,"hypothetical protein lmo0306"
"chromosome","NC_003210.1",331543,332688,"+",987521,,"lmo0307","NP_463838.1",381,"hypothetical protein lmo0307"
"chromosome","NC_003210.1",333534,335195,"+",987523,,"lmo0309","NP_463839.1",553,"hypothetical protein lmo0309"
"chromosome","NC_003210.1",335350,336426,"+",987524,,"lmo0310","NP_463840.1",358,"hypothetical protein lmo0310"
"chromosome","NC_003210.1",336541,337161,"+",987525,,"lmo0311","NP_463841.1",206,"hypothetical protein lmo0311"
"chromosome","NC_003210.1",337161,338363,"+",987527,,"lmo0312","NP_463842.1",400,"hypothetical protein lmo0312"
"chromosome","NC_003210.1",338341,339087,"+",987528,,"lmo0313","NP_463843.1",248,"hypothetical protein lmo0313"
"chromosome","NC_003210.1",339270,340055,"+",987529,,"lmo0314","NP_463844.1",261,"hypothetical protein lmo0314"
"chromosome","NC_003210.1",340278,340952,"+",987530,,"lmo0315","NP_463845.1",224,"thiamin biosynthesis protein"
"chromosome","NC_003210.1",340945,341754,"+",987532,,"lmo0316","NP_463846.1",269,"hydroxyethylthiazole kinase"
"chromosome","NC_003210.1",341751,342554,"+",987534,,"lmo0317","NP_463847.1",267,"phosphomethylpyrimidine kinase"
"chromosome","NC_003210.1",342551,343195,"+",987536,"thiE","lmo0318","NP_463848.1",214,"thiamine-phosphate pyrophosphorylase"
"chromosome","NC_003210.1",343221,344636,"-",987537,,"lmo0319","NP_463849.1",471,"phospho-beta-glucosidase"
"chromosome","NC_003210.1",344850,346049,"-",987538,,"lmo0320","NP_463850.1",399,"peptidoglycan-bound surface protein"
"chromosome","NC_003210.1",346377,347036,"+",987539,,"lmo0321","NP_463851.1",219,"hypothetical protein lmo0321"
"chromosome","NC_003210.1",347219,347611,"+",987554,,"lmo0322","NP_463852.1",130,"hypothetical protein lmo0322"
"chromosome","NC_003210.1",347658,348428,"-",987557,,"lmo0323","NP_463853.1",256,"hypothetical protein lmo0323"
"chromosome","NC_003210.1",348586,349065,"+",987558,,"lmo0324","NP_463854.1",159,"hypothetical protein lmo0324"
"chromosome","NC_003210.1",349326,350228,"+",987559,,"lmo0325","NP_463855.1",300,"transcriptional regulator"
"chromosome","NC_003210.1",350392,351264,"+",987560,,"lmo0326","NP_463856.1",290,"transcriptional regulator"
"chromosome","NC_003210.1",351459,355505,"+",987561,,"lmo0327","NP_463857.1",1348,"cell surface protein"
"chromosome","NC_003210.1",355643,356323,"+",987562,,"lmo0328","NP_463858.1",226,"hypothetical protein lmo0328"
"chromosome","NC_003210.1",356567,356872,"+",987563,,"lmo0329","NP_463859.1",101,"transposase"
"chromosome","NC_003210.1",356890,357705,"+",987564,,"lmo0330","NP_463860.1",271,"transposase"
"chromosome","NC_003210.1",357775,359676,"-",987566,,"lmo0331","NP_463861.1",633,"internalin"
"chromosome","NC_003210.1",360172,360507,"+",987567,,"lmo0332","NP_463862.1",111,"hypothetical protein lmo0332"
"chromosome","NC_003210.1",360936,366272,"+",987568,,"lmo0333","NP_463863.1",1778,"internalin"
"chromosome","NC_003210.1",366508,367032,"+",987569,,"lmo0334","NP_463864.1",174,"hypothetical protein lmo0334"
"chromosome","NC_003210.1",367248,367532,"+",987570,,"lmo0335","NP_463865.1",94,"hypothetical protein lmo0335"
"chromosome","NC_003210.1",367533,367901,"+",987572,,"lmo0336","NP_463866.1",122,"hypothetical protein lmo0336"
"chromosome","NC_003210.1",367898,369373,"+",987574,,"lmo0337","NP_463867.1",491,"hypothetical protein lmo0337"
"chromosome","NC_003210.1",369377,369757,"+",987576,,"lmo0338","NP_463868.1",126,"hypothetical protein lmo0338"
"chromosome","NC_003210.1",370032,370403,"+",987577,,"lmo0339","NP_463869.1",123,"hypothetical protein lmo0339"
"chromosome","NC_003210.1",370416,370634,"+",987578,,"lmo0340","NP_463870.1",72,"hypothetical protein lmo0340"
"chromosome","NC_003210.1",370732,371064,"-",987581,,"lmo0341","NP_463871.1",110,"hypothetical protein lmo0341"
"chromosome","NC_003210.1",371130,373127,"-",987582,,"lmo0342","NP_463872.1",665,"transketolase"
"chromosome","NC_003210.1",373129,373785,"-",987583,,"lmo0343","NP_463873.1",218,"translaldolase"
"chromosome","NC_003210.1",373832,374596,"-",987585,,"lmo0344","NP_463874.1",254,"short chain dehydrogenase"
"chromosome","NC_003210.1",374621,375067,"-",987586,,"lmo0345","NP_463875.1",148,"sugar-phosphate isomerase"
"chromosome","NC_003210.1",375074,375838,"-",987587,,"lmo0346","NP_463876.1",254,"triosephosphate isomerase"
"chromosome","NC_003210.1",375842,376492,"-",987589,,"lmo0347","NP_463877.1",216,"dihydroxyacetone kinase"
"chromosome","NC_003210.1",376514,377509,"-",987591,,"lmo0348","NP_463878.1",331,"dihydroxyacetone kinase"
"chromosome","NC_003210.1",377531,377872,"-",987592,,"lmo0349","NP_463879.1",113,"hypothetical protein lmo0349"
"chromosome","NC_003210.1",377888,378319,"-",987593,,"lmo0350","NP_463880.1",143,"hypothetical protein lmo0350"
"chromosome","NC_003210.1",378404,378781,"-",987594,,"lmo0351","NP_463881.1",125,"phosphotransferase mannnose-specific family component IIA"
"chromosome","NC_003210.1",378964,379728,"+",987595,,"lmo0352","NP_463882.1",254,"DeoR family transcriptional regulator"
"chromosome","NC_003210.1",379794,380207,"+",987596,,"lmo0353","NP_463883.1",137,"hypothetical protein lmo0353"
"chromosome","NC_003210.1",380253,381779,"-",987600,,"lmo0354","NP_463884.1",508,"fatty-acid--CoA ligase"
"chromosome","NC_003210.1",382016,383536,"+",987602,,"lmo0355","NP_463885.1",506,"fumarate reductase subunit A"
"chromosome","NC_003210.1",383710,384726,"+",987603,,"lmo0356","NP_463886.1",338,"oxidoreductase"
"chromosome","NC_003210.1",384926,385372,"+",987604,,"lmo0357","NP_463887.1",148,"PTS sugar transporter subunit IIA"
"chromosome","NC_003210.1",385386,386780,"+",987605,,"lmo0358","NP_463888.1",464,"PTS fructose transporter subunit IIBC"
"chromosome","NC_003210.1",386780,387640,"+",987607,,"lmo0359","NP_463889.1",286,"D-fructose-1,6-biphosphate aldolase"
"chromosome","NC_003210.1",387697,388467,"+",987608,,"lmo0360","NP_463890.1",256,"DeoR family transcriptional regulator"
"chromosome","NC_003210.1",388451,388678,"-",16695810,,"lmo0360a","YP_008475627.1",75,"hypothetical protein lmo0360a"
"chromosome","NC_003210.1",388807,389541,"-",987609,,"lmo0361","NP_463891.1",244,"membrane protein"
"chromosome","NC_003210.1",389538,389717,"-",987610,,"lmo0362","NP_463892.1",59,"hypothetical protein lmo0362"
"chromosome","NC_003210.1",389813,390430,"-",987612,,"lmo0363","NP_463893.1",205,"peptidase E"
"chromosome","NC_003210.1",390529,391473,"+",987613,,"lmo0364","NP_463894.1",314,"transcriptional regulator"
"chromosome","NC_003210.1",391604,393052,"+",987614,,"lmo0365","NP_463895.1",482,"hypothetical protein lmo0365"
"chromosome","NC_003210.1",393086,394246,"+",987616,,"lmo0366","NP_463896.1",386,"hypothetical protein lmo0366"
"chromosome","NC_003210.1",394264,395529,"+",987617,,"lmo0367","NP_463897.1",421,"hypothetical protein lmo0367"
"chromosome","NC_003210.1",395602,396111,"+",987618,,"lmo0368","NP_463898.1",169,"hypothetical protein lmo0368"
"chromosome","NC_003210.1",396208,396927,"+",987619,,"lmo0369","NP_463899.1",239,"hypothetical protein lmo0369"
"chromosome","NC_003210.1",396964,397299,"+",987620,,"lmo0370","NP_463900.1",111,"hypothetical protein lmo0370"
"chromosome","NC_003210.1",397340,398053,"-",987623,,"lmo0371","NP_463901.1",237,"GntR family transcriptional regulator"
"chromosome","NC_003210.1",398210,399652,"+",987624,,"lmo0372","NP_463902.1",480,"beta-glucosidase"
"chromosome","NC_003210.1",399645,400979,"+",987627,,"lmo0373","NP_463903.1",444,"PTS beta-glucoside transporter subunit IIC"
"chromosome","NC_003210.1",400997,401299,"+",987628,,"lmo0374","NP_463904.1",100,"PTS beta-glucoside transporter subunit IIB"
"chromosome","NC_003210.1",401386,401580,"+",987629,,"lmo0375","NP_463905.1",64,"hypothetical protein lmo0375"
"chromosome","NC_003210.1",401619,402539,"-",987632,,"lmo0376","NP_463906.1",306,"transcriptional regulator"
"chromosome","NC_003210.1",402641,403060,"+",987633,,"lmo0377","NP_463907.1",139,"hypothetical protein lmo0377"
"chromosome","NC_003210.1",403279,403725,"+",987634,,"lmo0378","NP_463908.1",148,"hypothetical protein lmo0378"
"chromosome","NC_003210.1",403743,404198,"+",987635,,"lmo0379","NP_463909.1",151,"hypothetical protein lmo0379"
"chromosome","NC_003210.1",404365,404994,"+",987636,,"lmo0380","NP_463910.1",209,"hypothetical protein lmo0380"
"chromosome","NC_003210.1",405221,405607,"+",987637,,"lmo0381","NP_463911.1",128,"hypothetical protein lmo0381"
"chromosome","NC_003210.1",405680,406441,"-",987638,,"lmo0382","NP_463912.1",253,"transcriptional regulator"
"chromosome","NC_003210.1",406637,408103,"+",987639,,"lmo0383","NP_463913.1",488,"methylmalonate-semialdehyde dehydrogenase"
"chromosome","NC_003210.1",408116,408937,"+",987640,,"lmo0384","NP_463914.1",273,"IolB protein"
"chromosome","NC_003210.1",408954,409931,"+",987641,,"lmo0385","NP_463915.1",325,"IolC protein"
"chromosome","NC_003210.1",409944,411860,"+",987642,,"lmo0386","NP_463916.1",638,"IolD protein"
"chromosome","NC_003210.1",411992,412363,"+",987643,,"lmo0387","NP_463917.1",123,"hypothetical protein lmo0387"
"chromosome","NC_003210.1",412457,412825,"+",987645,,"lmo0388","NP_463918.1",122,"hypothetical protein lmo0388"
"chromosome","NC_003210.1",412849,413964,"-",987647,"ltrA","lmo0389","NP_463919.1",371,"low temperature requirement protein A"
"chromosome","NC_003210.1",414095,414760,"+",987648,,"lmo0390","NP_463920.1",221,"uracil-DNA glycosylase"
"chromosome","NC_003210.1",414928,415227,"+",987649,,"lmo0391","NP_463921.1",99,"hypothetical protein lmo0391"
"chromosome","NC_003210.1",415224,416168,"+",987651,,"lmo0392","NP_463922.1",314,"hypothetical protein lmo0392"
"chromosome","NC_003210.1",416203,416652,"+",987652,,"lmo0393","NP_463923.1",149,"hypothetical protein lmo0393"
"chromosome","NC_003210.1",416796,417479,"+",987653,,"lmo0394","NP_463924.1",227,"P60 protein"
"chromosome","NC_003210.1",417535,417960,"+",987654,,"lmo0395","NP_463925.1",141,"blasticidin S-acetyltransferase"
"chromosome","NC_003210.1",417963,418763,"-",987655,"proC","lmo0396","NP_463926.1",266,"pyrroline-5-carboxylate reductase"
"chromosome","NC_003210.1",418891,419373,"+",987657,,"lmo0397","NP_463927.1",160,"hypothetical protein lmo0397"
"chromosome","NC_003210.1",419544,420002,"+",987659,,"lmo0398","NP_463928.1",152,"PTS sugar transporter subunit IIA"
"chromosome","NC_003210.1",419999,420331,"+",987673,,"lmo0399","NP_463929.1",110,"PTS fructose transporter subunit IIB"
"chromosome","NC_003210.1",420335,421447,"+",987677,,"lmo0400","NP_463930.1",370,"PTS fructose transporter subunit IIC"
"chromosome","NC_003210.1",421469,424096,"+",987679,,"lmo0401","NP_463931.1",875,"alpha-mannosidase"
"chromosome","NC_003210.1",424130,426064,"+",987748,,"lmo0402","NP_463932.1",644,"transcriptional antiterminator BglG"
